vid,Woord,id
40007028,14,9
40008006,9,9
40008010,14,9
40008010,18,9
40008011,20,9
40008013,17,9
40008013,29,9
40008024,7,9
40008032,27,9
40009003,8,9
40009004,14,9
40009010,6,9
40009016,8,9
40009021,4,9
40009031,7,9
40009033,17,9
40009034,6,9
40009035,13,9
40010011,12,9
40010015,12,9
40010016,8,9
40010017,13,9
40010019,15,9
40010020,16,9
40010023,6,9
40010027,5,9
40010027,9,9
40010028,28,9
40010032,6,9
40010032,13,9
40010032,20,9
40010033,18,9
40011001,19,9
40011002,6,9
40011006,9,9
40011008,7,9
40011008,15,9
40011011,7,9
40011011,17,9
40011016,12,9
40011020,7,9
40011021,10,9
40011021,19,9
40011021,23,9
40011022,10,9
40011023,14,9
40011023,21,9
40011024,10,9
40011025,2,9
40012001,2,9
40012002,17,9
40012005,5,9
40012005,13,9
40012019,9,9
40012024,14,9
40012027,13,9
40012028,4,9
40012032,27,9
40012032,32,9
40012036,17,9
40012040,6,9
40012040,22,9
40012041,5,9
40012042,5,9
40012050,12,9
40013001,2,9
40013003,6,9
40013004,3,9
40013010,10,9
40013013,4,9
40013019,18,9
40013021,6,9
40013024,16,9
40013027,15,9
40013030,9,9
40013031,19,9
40013032,27,9
40013034,7,9
40013035,11,9
40013040,12,9
40013043,9,9
40013044,10,9
40013049,4,9
40013054,10,9
40013057,4,9
40013057,17,9
40013057,22,9
40014001,2,9
40014002,23,9
40014003,11,9
40014006,12,9
40014008,13,9
40014010,7,9
40014011,7,9
40014013,8,9
40014014,9,9
40014033,4,9
40015032,34,9
40015033,9,9
40016007,5,9
40016008,9,9
40016017,24,9
40016018,11,9
40016019,19,9
40016019,31,9
40016027,9,9
40016028,24,9
40017005,24,9
40017012,15,9
40017022,5,9
40018001,2,9
40018001,17,9
40018002,7,9
40018004,14,9
40018005,9,9
40018006,26,9
40018010,16,9
40018010,27,9
40018013,12,9
40018013,16,9
40018014,11,9
40018018,13,9
40018018,24,9
40018019,28,9
40018020,15,9
40018026,12,9
40018029,11,9
40019009,13,9
40019021,22,9
40019026,8,9
40019028,15,9
40020003,10,9
40020015,8,9
40020017,16,9
40020021,26,9
40020026,5,9
40020026,11,9
40020027,6,9
40021008,10,9
40021008,22,9
40021009,20,9
40021009,24,9
40021012,15,9
40021014,8,9
40021015,18,9
40021019,15,9
40021022,7,9
40021023,19,9
40021024,22,9
40021025,16,9
40021027,17,9
40021028,19,9
40021032,7,9
40021033,17,9
40021038,9,9
40021041,19,9
40021042,8,9
40021042,28,9
40022001,8,9
40022015,11,9
40022016,22,9
40022023,2,9
40022025,4,9
40022028,2,9
40022030,14,9
40022033,7,9
40022036,6,9
40022037,11,9
40022037,17,9
40022037,23,9
40022040,2,9
40022043,7,9
40023006,6,9
40023006,12,9
40023007,5,9
40023016,11,9
40023016,20,9
40023018,6,9
40023018,15,9
40023020,5,9
40023020,9,9
40023020,12,9
40023021,5,9
40023021,9,9
40023021,12,9
40023022,5,9
40023022,9,9
40023022,15,9
40023030,6,9
40023030,17,9
40023034,23,9
40023039,17,9
40024005,5,9
40024014,9,9
40024015,16,9
40024016,4,9
40024018,4,9
40024019,5,9
40024019,11,9
40024026,7,9
40024026,14,9
40024030,11,9
40024033,13,9
40024038,5,9
40024040,5,9
40024041,4,9
40024045,23,9
40024047,6,9
40024048,9,9
40024050,8,9
40024050,14,9
40025004,7,9
40025016,10,9
40025018,10,9
40025020,24,9
40025022,21,9
40025025,9,9
40025027,18,9
40025031,9,9
40025036,10,9
40025039,8,9
40025043,15,9
40025044,21,9
40026005,5,9
40026005,12,9
40026006,6,9
40026006,8,9
40026013,11,9
40026023,12,9
40026029,27,9
40026031,10,9
40026031,12,9
40026033,12,9
40026034,10,9
40026035,9,9
40026052,20,9
40026055,2,9
40026055,23,9
40026069,7,9
40027012,3,9
40027029,14,9
40027038,4,9
40027040,9,9
40027044,10,9
40027056,2,9
40027059,10,9
40027060,5,9
40027060,12,9
40027060,19,9
40028015,15,9
40028018,13,9
41001002,4,9
41001003,4,9
41001004,6,9
41001005,18,9
41001008,6,9
41001008,12,9
41001009,4,9
41001011,15,9
41001013,4,9
41001015,16,9
41001016,19,9
41001019,17,9
41001020,12,9
41001022,4,9
41001023,5,9
41001023,10,9
41001045,22,9
41002001,11,9
41002006,11,9
41002008,14,9
41002008,21,9
41002015,6,9
41002019,13,9
41002020,14,9
41002023,5,9
41002026,31,9
41003002,6,9
41003004,6,9
41003005,8,9
41003022,15,9
41003023,5,9
41004001,22,9
41004002,5,9
41004002,11,9
41004004,4,9
41004010,12,9
41004011,17,9
41004017,6,9
41004024,8,9
41004028,13,9
41004030,11,9
41004035,5,9
41004036,10,9
41004038,5,9
41005002,15,9
41005003,6,9
41005005,8,9
41005005,12,9
41005011,5,9
41005013,34,9
41005020,7,9
41005021,6,9
41005025,5,9
41005027,7,9
41005030,7,9
41005030,15,9
41005033,11,9
41006002,7,9
41006003,32,9
41006004,14,9
41006004,20,9
41006004,25,9
41006011,33,9
41006014,28,9
41006017,13,9
41006025,17,9
41006027,17,9
41006028,7,9
41006029,16,9
41006032,4,9
41006039,9,9
41006047,8,9
41006048,6,9
41006051,17,9
41006052,5,9
41006055,9,9
41006056,14,9
41008001,2,9
41008003,11,9
41008014,15,9
41008026,18,9
41008027,17,9
41008034,6,9
41008038,11,9
41008038,28,9
41009001,27,9
41009004,6,9
41009029,8,9
41009029,14,9
41009033,7,9
41009033,14,9
41009034,9,9
41009036,7,9
41009037,9,9
41009038,10,9
41009039,15,9
41009041,9,9
41009049,4,9
41009050,11,9
41009050,16,9
41009050,21,9
41010021,27,9
41010022,5,9
41010024,6,9
41010024,23,9
41010027,8,9
41010027,13,9
41010027,20,9
41010030,7,9
41010030,27,9
41010032,4,9
41010037,19,9
41010043,6,9
41010043,14,9
41010044,6,9
41010052,19,9
41011009,14,9
41011010,7,9
41011010,15,9
41011013,15,9
41011015,20,9
41011018,22,9
41011023,21,9
41011025,18,9
41011026,12,9
41011027,8,9
41011028,5,9
41011029,19,9
41011033,19,9
41012001,5,9
41012011,9,9
41012017,19,9
41012023,2,9
41012025,17,9
41012026,10,9
41012035,8,9
41012036,6,9
41012038,4,9
41012038,15,9
41012038,20,9
41012039,4,9
41012039,9,9
41013006,5,9
41013011,18,9
41013014,24,9
41013017,5,9
41013017,11,9
41013024,3,9
41013025,14,9
41013026,10,9
41013029,13,9
41013032,16,9
41014001,21,9
41014002,5,9
41014003,5,9
41014003,7,9
41014006,16,9
41014025,23,9
41014027,10,9
41014027,12,9
41014030,13,9
41014049,7,9
41014066,7,9
41015007,12,9
41015027,3,9
41015029,19,9
41015032,20,9
41015040,9,9
41015041,5,9
41015046,14,9
41016005,10,9
41016012,10,9
41016017,8,9
42001001,10,9
42001005,3,9
42001006,10,9
42001007,15,9
42001008,4,9
42001008,8,9
42001014,10,9
42001017,7,9
42001017,19,9
42001018,21,9
42001021,11,9
42001021,15,9
42001022,13,9
42001025,8,9
42001025,16,9
42001028,17,9
42001029,5,9
42001030,13,9
42001031,5,9
42001036,12,9
42001037,5,9
42001039,5,9
42001041,15,9
42001042,10,9
42001044,16,9
42001044,20,9
42001047,7,9
42001051,4,9
42001056,5,9
42001059,4,9
42001059,16,9
42001065,11,9
42001066,7,9
42001069,7,9
42001075,2,9
42001077,9,9
42001078,7,9
42001079,4,9
42001080,11,9
42002001,4,9
42002006,4,9
42002007,15,9
42002007,22,9
42002008,5,9
42002011,11,9
42002012,12,9
42002013,5,9
42002014,3,9
42002014,10,9
42002016,17,9
42002019,11,9
42002020,11,9
42002021,25,9
42002023,4,9
42002024,9,9
42002027,4,9
42002027,11,9
42002029,12,9
42002033,11,9
42002034,21,9
42002036,13,9
42002043,6,9
42002044,6,9
42002044,15,9
42002046,9,9
42002046,13,9
42002047,8,9
42002049,13,9
42002051,24,9
42002052,5,9
42002052,12,9
42003001,2,9
42003002,15,9
42003004,4,9
42003004,13,9
42003008,12,9
42003015,9,9
42003016,30,9
42003017,5,9
42003020,5,9
42003020,11,9
42003021,4,9
42003022,27,9
42004001,13,9
42004001,16,9
42004002,12,9
42004004,12,9
42004004,19,9
42004005,17,9
42004014,6,9
42004015,5,9
42004016,16,9
42004018,27,9
42004020,14,9
42004021,13,9
42004022,8,9
42004023,24,9
42004024,12,9
42004025,11,9
42004025,15,9
42004027,6,9
42004028,6,9
42004031,13,9
42004032,4,9
42004032,9,9
42004033,3,9
42004036,17,9
42005001,4,9
42005007,7,9
42005009,9,9
42005009,11,9
42005012,4,9
42005012,8,9
42005016,6,9
42005017,4,9
42005019,20,9
42005022,15,9
42005029,8,9
42005034,14,9
42005035,14,9
42006001,4,9
42006002,14,9
42006006,5,9
42006007,11,9
42006012,4,9
42006012,17,9
42006023,3,9
42006023,15,9
42006035,19,9
42006041,8,9
42006041,18,9
42006042,15,9
42006042,21,9
42006042,44,9
42007006,6,9
42007009,20,9
42007011,4,9
42007012,28,9
42007016,15,9
42007017,7,9
42007017,14,9
42007021,2,9
42007023,9,9
42007025,7,9
42007025,13,9
42007025,19,9
42007028,7,9
42007028,19,9
42007032,6,9
42007037,7,9
42007037,15,9
42007039,10,9
42007049,7,9
42008001,4,9
42008001,24,9
42008005,11,9
42008007,5,9
42008010,17,9
42008013,25,9
42008015,4,9
42008015,11,9
42008015,22,9
42008022,4,9
42008027,25,9
42008027,30,9
42008032,9,9
42008038,13,9
42008040,4,9
42008043,5,9
42008045,18,9
42009012,31,9
42009018,4,9
42009026,19,9
42009029,4,9
42009031,4,9
42009032,7,9
42009033,4,9
42009034,13,9
42009036,3,9
42009036,17,9
42009037,4,9
42009043,5,9
42009043,13,9
42009046,5,9
42009047,15,9
42009048,11,9
42009048,29,9
42009049,10,9
42009051,4,9
42009057,5,9
42009062,22,9
42010003,8,9
42010007,2,9
42010009,5,9
42010012,7,9
42010013,10,9
42010013,19,9
42010013,23,9
42010014,8,9
42010017,16,9
42010020,3,9
42010020,19,9
42010021,2,9
42010021,7,9
42010026,7,9
42010027,17,9
42010027,23,9
42010027,29,9
42010031,8,9
42010035,24,9
42011001,4,9
42011001,8,9
42011002,11,9
42011002,27,9
42011019,13,9
42011020,4,9
42011021,10,9
42011022,14,9
42011027,4,9
42011031,5,9
42011032,5,9
42011035,8,9
42011036,21,9
42011037,13,9
42011043,10,9
42011043,16,9
42012001,2,9
42012003,5,9
42012003,9,9
42012003,19,9
42012008,10,9
42012008,21,9
42012012,8,9
42012015,14,9
42012017,4,9
42012027,17,9
42012028,4,9
42012033,16,9
42012038,4,9
42012038,9,9
42012042,25,9
42012044,6,9
42012045,8,9
42012046,8,9
42012046,14,9
42012051,7,9
42012052,8,9
42012052,13,9
42012052,17,9
42012053,4,9
42012053,8,9
42012058,11,9
42013001,5,9
42013004,13,9
42013006,11,9
42013006,19,9
42013007,15,9
42013010,5,9
42013010,9,9
42013014,20,9
42013014,24,9
42013015,12,9
42013017,16,9
42013019,27,9
42013026,11,9
42013028,22,9
42013029,15,9
42013031,2,9
42013035,24,9
42014001,4,9
42014005,21,9
42014014,13,9
42014015,14,9
42014034,12,9
42015004,19,9
42015007,7,9
42015007,11,9
42015010,12,9
42015025,9,9
42016003,4,9
42016010,4,9
42016010,7,9
42016010,13,9
42016010,17,9
42016011,4,9
42016012,4,9
42016015,22,9
42016023,3,9
42016023,11,9
42016023,19,9
42016024,28,9
42016025,12,9
42016026,3,9
42017006,20,9
42017011,4,9
42017014,13,9
42017024,23,9
42017026,5,9
42017026,12,9
42017028,5,9
42017031,2,9
42017031,15,9
42017031,25,9
42018002,6,9
42018003,5,9
42018004,11,9
42018007,21,9
42018008,9,9
42018009,9,9
42018022,23,9
42018027,7,9
42018027,10,9
42018030,7,9
42018030,12,9
42018035,4,9
42019005,22,9
42019007,8,9
42019013,16,9
42019015,4,9
42019017,9,9
42019020,15,9
42019023,15,9
42019030,8,9
42019036,9,9
42019037,6,9
42019038,8,9
42019038,11,9
42019038,16,9
42019042,8,9
42019044,9,9
42019044,17,9
42019045,11,9
42019047,8,9
42020001,4,9
42020001,13,9
42020001,24,9
42020002,9,9
42020008,11,9
42020010,3,9
42020019,14,9
42020026,13,9
42020033,4,9
42020042,6,9
42020046,8,9
42020046,14,9
42020046,19,9
42020046,24,9
42021006,7,9
42021006,12,9
42021008,11,9
42021014,4,9
42021019,2,9
42021021,4,9
42021021,13,9
42021021,19,9
42021023,5,9
42021023,11,9
42021025,5,9
42021025,17,9
42021027,10,9
42021034,11,9
42021036,4,9
42021037,6,9
42021038,9,9
42022014,12,9
42022016,14,9
42022020,16,9
42022024,6,9
42022026,9,9
42022027,15,9
42022028,9,9
42022030,10,9
42022037,11,9
42022044,4,9
42022049,14,9
42022053,8,9
42022055,5,9
42022055,15,9
42022056,17,9
42023004,15,9
42023007,18,9
42023007,20,9
42023009,5,9
42023011,7,9
42023012,11,9
42023012,19,9
42023014,22,9
42023019,8,9
42023019,14,9
42023022,17,9
42023029,6,9
42023031,4,9
42023031,10,9
42023032,8,9
42023035,12,9
42023038,7,9
42023040,15,9
42023042,11,9
42023043,14,9
42023053,11,9
42024001,19,9
42024004,4,9
42024004,16,9
42024006,13,9
42024010,16,9
42024013,7,9
42024015,4,9
42024018,20,9
42024018,22,9
42024019,20,9
42024019,23,9
42024021,16,9
42024024,6,9
42024025,15,9
42024027,13,9
42024029,22,9
42024030,4,9
42024032,12,9
42024032,17,9
42024033,17,9
42024035,6,9
42024035,13,9
42024036,10,9
42024038,13,9
42024044,16,9
42024044,24,9
42024047,4,9
42024049,16,9
42024051,4,9
42024053,6,9
43001001,2,9
43001002,4,9
43001004,2,9
43001005,5,9
43001010,2,9
43001014,9,9
43001023,6,9
43001026,9,9
43001028,3,9
43001031,15,9
43001033,12,9
43001033,33,9
43001039,14,9
43001045,12,9
43001047,17,9
43002014,4,9
43002019,13,9
43002020,16,9
43002023,5,9
43002023,8,9
43002023,11,9
43002025,18,9
43003013,21,9
43003014,8,9
43003021,17,9
43003035,10,9
43004006,17,9
43004014,27,9
43004020,5,9
43004020,14,9
43004021,14,9
43004021,19,9
43004023,15,9
43004024,9,9
43004027,3,9
43004040,12,9
43004044,8,9
43004045,16,9
43004045,18,9
43004052,8,9
43004053,7,9
43004053,11,9
43005002,4,9
43005002,7,9
43005003,2,9
43005004,8,9
43005005,12,9
43005007,20,9
43005009,20,9
43005013,15,9
43005014,8,9
43005016,17,9
43005026,8,9
43005026,17,9
43005028,8,9
43005028,12,9
43005035,16,9
43005038,8,9
43005039,8,9
43005042,12,9
43005043,4,9
43005043,17,9
43006010,14,9
43006031,8,9
43006039,22,9
43006040,27,9
43006044,20,9
43006045,4,9
43006049,8,9
43006053,29,9
43006056,12,9
43006056,16,9
43006059,4,9
43006061,6,9
43007001,8,9
43007001,14,9
43007004,5,9
43007004,11,9
43007009,7,9
43007010,19,9
43007011,7,9
43007012,8,9
43007018,24,9
43007022,21,9
43007023,7,9
43007023,23,9
43007028,6,9
43007043,5,9
43008003,10,9
43008003,16,9
43008009,24,9
43008012,21,9
43008017,3,9
43008020,6,9
43008020,10,9
43008021,12,9
43008024,7,9
43008024,20,9
43008031,14,9
43008035,7,9
43008037,18,9
43008038,5,9
43008044,23,9
43008044,32,9
43009003,18,9
43009005,3,9
43009014,5,9
43009016,33,9
43009030,8,9
43009034,6,9
43010019,5,9
43010022,6,9
43010023,6,9
43010023,9,9
43010025,16,9
43010034,9,9
43010038,17,9
43010038,22,9
43011006,10,9
43011009,13,9
43011010,6,9
43011010,15,9
43011017,14,9
43011020,14,9
43011024,9,9
43011024,12,9
43011030,13,9
43011031,9,9
43011038,6,9
43011038,18,9
43011054,8,9
43011056,10,9
43012002,19,9
43012013,19,9
43012016,20,9
43012020,11,9
43012025,15,9
43012035,12,9
43012035,29,9
43012046,14,9
43012048,22,9
43013001,29,9
43013023,10,9
43013031,18,9
43013032,6,9
43013032,13,9
43013035,2,9
43013035,13,9
43014002,2,9
43014010,6,9
43014010,12,9
43014010,29,9
43014011,6,9
43014011,12,9
43014013,7,9
43014013,17,9
43014014,6,9
43014017,24,9
43014017,28,9
43014020,2,9
43014020,10,9
43014020,16,9
43014020,19,9
43014023,27,9
43014025,5,9
43014026,13,9
43014030,14,9
43015002,4,9
43015004,3,9
43015004,6,9
43015004,20,9
43015004,28,9
43015005,11,9
43015005,14,9
43015006,6,9
43015007,4,9
43015007,10,9
43015008,2,9
43015009,11,9
43015010,8,9
43015010,23,9
43015011,10,9
43015016,32,9
43015024,7,9
43015025,8,9
43016023,3,9
43016023,23,9
43016024,7,9
43016025,3,9
43016025,11,9
43016026,2,9
43016026,6,9
43016029,9,9
43016030,15,9
43016033,6,9
43016033,10,9
43017005,8,9
43017005,19,9
43017010,14,9
43017011,5,9
43017011,10,9
43017011,23,9
43017012,6,9
43017012,12,9
43017013,10,9
43017013,20,9
43017017,4,9
43017019,13,9
43017021,9,9
43017021,12,9
43017021,17,9
43017023,3,9
43017023,7,9
43017026,16,9
43017026,20,9
43018001,7,9
43018016,6,9
43018020,15,9
43018020,18,9
43018020,27,9
43018026,20,9
43018038,24,9
43018039,10,9
43019004,22,9
43019006,30,9
43019025,4,9
43019031,16,9
43019040,11,9
43019041,4,9
43019041,11,9
43019041,16,9
43020011,5,9
43020012,6,9
43020012,10,9
43020012,15,9
43020025,18,9
43020030,19,9
43020031,22,9
43021003,13,9
43021003,24,9
43021020,17,9
44001003,11,9
44001005,10,9
44001006,11,9
44001007,17,9
44001008,19,9
44001010,17,9
44001014,9,9
44001015,3,9
44001015,9,9
44001017,5,9
44001020,4,9
44001020,17,9
44001021,8,9
44001021,11,9
44001022,18,9
44002001,3,9
44002008,11,9
44002014,6,9
44002017,4,9
44002018,13,9
44002019,5,9
44002022,29,9
44002026,20,9
44002029,24,9
44002038,12,9
44002041,12,9
44002046,7,9
44002046,17,9
44003004,7,9
44003006,17,9
44003008,9,9
44003010,13,9
44003010,24,9
44003011,16,9
44003012,14,9
44003016,3,9
44003025,23,9
44003026,14,9
44004002,11,9
44004007,5,9
44004007,9,9
44004007,13,9
44004009,6,9
44004009,10,9
44004010,12,9
44004010,28,9
44004012,5,9
44004012,20,9
44004012,22,9
44004013,23,9
44004014,6,9
44004017,15,9
44004018,12,9
44004021,21,9
44004024,28,9
44004027,6,9
44004027,23,9
44004030,2,9
44004031,8,9
44004034,7,9
44005001,7,9
44005004,8,9
44005004,16,9
44005009,24,9
44005012,13,9
44005012,20,9
44005017,9,9
44005018,12,9
44005020,6,9
44005021,19,9
44005022,9,9
44005023,8,9
44005025,13,9
44005025,17,9
44005026,6,9
44005027,6,9
44005028,9,9
44005034,5,9
44005035,10,9
44005037,8,9
44005040,13,9
44005042,5,9
44006001,19,9
44006008,13,9
44006015,9,9
44007002,20,9
44007005,7,9
44007006,13,9
44007007,20,9
44007013,3,9
44007014,14,9
44007016,8,9
44007017,20,9
44007020,2,9
44007020,16,9
44007022,5,9
44007022,12,9
44007029,5,9
44007029,12,9
44007030,8,9
44007030,15,9
44007033,16,9
44007034,10,9
44007035,25,9
44007035,31,9
44007036,9,9
44007036,13,9
44007036,17,9
44007038,6,9
44007038,9,9
44007038,18,9
44007039,14,9
44007041,4,9
44007041,15,9
44007042,16,9
44007042,28,9
44007044,10,9
44007045,11,9
44007048,6,9
44008001,11,9
44008001,21,9
44008002,12,9
44008006,12,9
44008008,6,9
44008009,8,9
44008014,5,9
44008016,5,9
44008020,10,9
44008021,8,9
44008031,20,9
44008033,2,9
44009010,6,9
44009010,14,9
44009011,17,9
44009012,5,9
44009017,27,9
44009019,10,9
44009020,4,9
44009022,12,9
44009025,14,9
44009027,14,9
44009027,26,9
44009027,29,9
44009028,12,9
44009036,2,9
44009037,4,9
44009037,15,9
44009038,14,9
44009043,8,9
44009043,10,9
44010001,5,9
44010002,7,9
44010003,3,9
44010006,4,9
44010012,2,9
44010017,4,9
44010020,7,9
44010023,11,9
44010030,19,9
44010030,29,9
44010032,14,9
44010035,3,9
44010048,5,9
44011005,4,9
44011005,10,9
44011011,11,9
44011012,13,9
44011013,9,9
44011014,7,9
44011015,19,9
44011016,18,9
44011019,11,9
44011023,20,9
44011026,14,9
44011026,24,9
44011027,2,9
44011029,16,9
44012005,7,9
44012007,10,9
44012007,23,9
44012011,5,9
44012018,9,9
44013001,4,9
44013005,4,9
44013005,11,9
44013007,4,9
44013012,10,9
44013015,22,9
44013017,16,9
44013017,19,9
44013018,8,9
44013019,6,9
44013026,9,9
44013033,14,9
44013035,4,9
44013039,8,9
44013039,12,9
44013040,10,9
44013041,13,9
44014001,4,9
44014003,8,9
44014004,12,9
44014004,17,9
44014005,11,9
44014008,5,9
44014013,19,9
44014015,37,9
44014016,3,9
44014020,16,9
44014025,4,9
44014028,7,9
44015007,19,9
44015012,20,9
44015021,13,9
44015022,9,9
44015022,20,9
44015022,33,9
44015025,11,9
44015031,5,9
44015035,7,9
44015036,18,9
44016002,6,9
44016003,6,9
44016003,18,9
44016004,20,9
44016006,17,9
44016012,15,9
44016018,18,9
44016032,9,9
44016032,12,9
44016033,5,9
44016036,22,9
44017011,7,9
44017013,12,9
44017016,14,9
44017017,5,9
44017017,14,9
44017022,5,9
44017023,12,9
44017024,11,9
44017024,20,9
44017028,2,9
44017031,5,9
44017031,11,9
44017031,13,9
44017034,8,9
44017034,20,9
44018003,8,9
44018004,4,9
44018008,9,9
44018009,6,9
44018010,19,9
44018011,10,9
44018018,17,9
44018018,23,9
44018024,17,9
44018026,6,9
44019001,4,9
44019001,9,9
44019009,23,9
44019016,8,9
44019021,9,9
44019038,8,9
44019039,8,9
44020005,7,9
44020008,6,9
44020010,17,9
44020016,14,9
44020019,15,9
44020022,13,9
44020025,15,9
44020026,5,9
44020028,8,9
44020032,22,9
44020036,9,9
44020038,4,9
44021005,14,9
44021007,19,9
44021008,22,9
44021016,9,9
44021016,12,9
44021018,8,9
44021019,13,9
44021020,16,9
44021024,5,9
44021024,9,9
44021026,11,9
44021027,16,9
44021029,8,9
44021029,11,9
44021034,7,9
44022003,7,9
44022003,13,9
44022009,4,9
44022017,11,9
44022017,16,9
44022018,10,9
44023006,17,9
44023009,22,9
44023015,8,9
44023027,15,9
44023032,9,9
44023035,12,9
44024012,4,9
44024012,17,9
44024016,2,9
44024018,2,9
44024018,7,9
44024021,9,9
44024024,9,9
44025004,15,9
44025005,4,9
44025005,12,9
44025006,4,9
44026004,14,9
44026006,4,9
44026007,7,9
44026008,5,9
44026010,5,9
44026010,13,9
44026012,2,9
44026013,20,9
44026018,26,9
44026020,4,9
44026020,9,9
44026021,9,9
44026026,24,9
44026028,8,9
44026029,10,9
44026029,13,9
44027002,16,9
44027007,2,9
44027021,10,9
44027027,9,9
44027031,14,9
44027037,7,9
44027044,7,9
44028009,9,9
44028011,7,9
44028011,10,9
44028014,6,9
44028016,13,9
44028018,13,9
44028030,6,9
45001002,8,9
45001004,6,9
45001005,11,9
45001006,2,9
45001007,5,9
45001008,19,9
45001009,10,9
45001009,14,9
45001010,7,9
45001012,6,9
45001012,10,9
45001013,24,9
45001013,28,9
45001015,10,9
45001017,5,9
45001018,17,9
45001019,9,9
45001021,14,9
45001023,9,9
45001024,7,9
45001024,20,9
45001025,8,9
45001027,14,9
45001027,21,9
45001027,34,9
45001028,9,9
45002001,10,9
45002005,13,9
45002011,6,9
45002012,11,9
45002013,8,9
45002015,9,9
45002016,2,9
45002017,11,9
45002019,10,9
45002020,14,9
45002023,3,9
45002024,10,9
45002028,5,9
45002028,12,9
45002028,15,9
45002029,4,9
45002029,11,9
45003004,18,9
45003004,24,9
45003007,8,9
45003016,5,9
45003019,10,9
45003024,11,9
45003025,10,9
45003025,25,9
45003026,8,9
45004010,5,9
45004010,9,9
45004010,12,9
45004010,15,9
45004011,12,9
45004012,17,9
45004018,5,9
45005002,14,9
45005002,19,9
45005003,8,9
45005005,13,9
45005009,7,9
45005010,19,9
45005011,8,9
45005013,7,9
45005014,15,9
45005015,29,9
45005017,27,9
45005021,7,9
45006002,11,9
45006004,25,9
45006008,5,9
45006011,16,9
45006012,7,9
45006021,7,9
45006023,15,9
45007005,5,9
45007005,17,9
45007006,9,9
45007006,15,9
45007008,11,9
45007017,11,9
45007018,7,9
45007018,11,9
45007020,17,9
45007023,6,9
45007023,19,9
45007023,26,9
45008001,7,9
45008002,9,9
45008003,7,9
45008003,19,9
45008003,29,9
45008004,8,9
45008008,4,9
45008009,6,9
45008009,9,9
45008009,15,9
45008010,5,9
45008011,13,9
45008011,32,9
45008015,14,9
45008021,2,9
45008023,16,9
45008029,18,9
45008032,18,9
45008034,15,9
45008035,11,9
45008037,3,9
45008039,19,9
45009001,4,9
45009001,13,9
45009014,7,9
45009017,16,9
45009017,27,9
45009022,16,9
45009025,4,9
45009026,4,9
45009033,16,9
45010005,16,9
45010006,11,9
45010008,10,9
45010008,15,9
45010009,7,9
45010009,16,9
45010011,9,9
45010019,17,9
45011002,14,9
45011005,5,9
45011017,13,9
45011025,14,9
45012003,13,9
45012004,4,9
45012005,8,9
45012007,11,9
45012007,17,9
45012008,5,9
45012008,10,9
45012008,14,9
45012008,18,9
45012016,18,9
45012021,9,9
45013009,19,9
45013009,24,9
45013013,3,9
45014005,14,9
45014014,5,9
45014017,18,9
45014018,4,9
45014021,11,9
45014022,17,9
45015005,15,9
45015006,4,9
45015009,16,9
45015012,16,9
45015013,13,9
45015013,20,9
45015013,23,9
45015016,25,9
45015017,6,9
45015019,2,9
45015019,7,9
45015023,7,9
45015027,18,9
45015029,8,9
45015030,20,9
45015031,7,9
45015032,3,9
45016001,15,9
45016002,5,9
45016002,13,9
45016003,9,9
45016007,16,9
45016007,24,9
45016008,7,9
45016009,7,9
45016010,6,9
45016011,14,9
45016012,8,9
45016012,17,9
45016013,6,9
45016014,10,9
45016015,15,9
45016016,4,9
45016019,9,9
45016020,14,9
45016022,10,9
46001002,8,9
46001002,11,9
46001002,16,9
46001002,27,9
46001004,9,9
46001004,17,9
46001005,3,9
46001005,6,9
46001005,8,9
46001006,8,9
46001007,6,9
46001008,9,9
46001010,22,9
46001010,28,9
46001010,33,9
46001011,14,9
46001017,12,9
46001021,4,9
46001030,7,9
46001031,7,9
46002002,7,9
46002003,3,9
46002003,6,9
46002003,9,9
46002004,11,9
46002004,17,9
46002005,8,9
46002005,12,9
46002006,5,9
46002007,6,9
46002011,16,9
46002013,6,9
46002013,12,9
46003001,15,9
46003003,8,9
46003013,12,9
46003016,14,9
46003018,10,9
46003018,12,9
46003019,9,9
46003019,19,9
46003021,5,9
46004002,5,9
46004004,8,9
46004006,13,9
46004010,9,9
46004015,7,9
46004017,14,9
46004017,23,9
46004017,28,9
46004020,4,9
46004020,11,9
46004021,4,9
46004021,10,9
46005001,4,9
46005001,12,9
46005004,2,9
46005004,16,9
46005005,15,9
46005008,5,9
46005008,9,9
46005008,15,9
46005009,4,9
46006002,13,9
46006004,10,9
46006005,9,9
46006011,12,9
46006011,21,9
46006019,11,9
46006020,9,9
46007014,8,9
46007014,17,9
46007015,15,9
46007017,18,9
46007018,7,9
46007020,3,9
46007020,8,9
46007022,4,9
46007024,3,9
46007024,7,9
46007024,10,9
46007037,5,9
46007037,23,9
46007039,23,9
46008004,12,9
46008005,9,9
46008007,4,9
46008010,10,9
46008011,7,9
46009001,20,9
46009002,19,9
46009010,13,9
46009010,25,9
46009015,15,9
46009018,21,9
46009024,6,9
46010002,8,9
46010002,12,9
46010005,4,9
46010005,13,9
46010008,10,9
46010013,23,9
46010025,4,9
46011011,11,9
46011013,2,9
46011018,7,9
46011018,11,9
46011019,6,9
46011019,15,9
46011021,8,9
46011022,28,9
46011023,16,9
46011025,17,9
46011030,4,9
46011032,10,9
46011034,6,9
46012003,7,9
46012003,22,9
46012006,15,9
46012009,5,9
